seller_id,seller_type,power_seller_status,price,currency_id,item_id,category_id,buying_mode,category_path,vertical,item_condition,listing_type_id,item_status,deal_ids,catalog_listing,vip_version,seo,domain_id,description_type,city,neighborhood,state,gallery_pattern,comparator_available,price_comparison_available,price_comparison_position,has_good_price,whatsapp_available,whatsapp_integration_available,map_item_attributes,new_wording_free,available_consumer_credit,has_seller_level_kyc,has_highlighted_sale_specs,verified,,,X
205227756,car_dealer,silver,16000,USD,MLA1365879953,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'toyota yaris', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'nissan march', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'dakota', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'toyota hilux 4x4', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'dodge ram 2500', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'dodge dakota', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'jeep renegade usado', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,none,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXXX,FALSE,TRUE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '60297', 'value_name': 'Toyota'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '60334', 'value_name': 'Corolla'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '2451646', 'value_name': '2019'}]",TRUE,FALSE,TRUE,TRUE,FALSE,0.92,,,X
205227756,car_dealer,silver,61000,USD,MLA1365879955,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'toyota rav4', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'dodge ram', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'f150', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'pt cruiser', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'vito', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'gacel', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'f150 raptor', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXXX,FALSE,TRUE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '60297', 'value_name': 'Toyota'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '62135', 'value_name': 'Hiace'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '9836402', 'value_name': '2022'}]",TRUE,FALSE,TRUE,TRUE,FALSE,0.92,,,X
205227756,car_dealer,silver,7985,USD,MLA1395079114,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'compass', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'ford f150', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'mitsubishi l200', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'chevrolet avalanche', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'daewoo matiz', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'chevrolet cruze 2015', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'grand caravan', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,plain_text,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXXX,FALSE,TRUE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '60297', 'value_name': 'Toyota'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '389473', 'value_name': 'Etios'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '436662', 'value_name': '2013'}]",TRUE,FALSE,TRUE,TRUE,FALSE,0.92,,,X
205227756,car_dealer,silver,5700,USD,MLA1394994024,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'h1', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'hilux', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'chevrolet montana', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'chevrolet corsa', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'ford ranger limited', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'suzuki samurai', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'chevrolet cruze 2012', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,none,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXXX,FALSE,TRUE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '9909', 'value_name': 'Renault'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '60485', 'value_name': 'Clio'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '423566', 'value_name': '2014'}]",TRUE,FALSE,TRUE,TRUE,FALSE,0.92,,,X
205227756,car_dealer,silver,7866,USD,MLA1365879957,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'toyota yaris', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'nissan march', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'dakota', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'toyota hilux 4x4', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'dodge ram 2500', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'dodge dakota', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'jeep renegade usado', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,none,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXXX,FALSE,TRUE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '60249', 'value_name': 'Volkswagen'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '389648', 'value_name': 'Voyage'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '423562', 'value_name': '2016'}]",TRUE,FALSE,TRUE,TRUE,FALSE,0.08,,,X
205227756,car_dealer,silver,7985,USD,MLA1365879949,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'toyota rav4', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'dodge ram', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'f150', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'pt cruiser', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'vito', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'gacel', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'f150 raptor', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,none,Rosario,Centro,Santa Fe,XXXXXXXXXXXXXXX,FALSE,TRUE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '66432', 'value_name': 'Ford'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '1252860', 'value_name': 'Fiesta Kinetic Design'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '423549', 'value_name': '2015'}]",TRUE,FALSE,TRUE,TRUE,FALSE,0.92,,,X
260611826,car_dealer,silver,37000,USD,MLA1394913794,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'kia sorento', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'saveiro', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'toyota prado', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'daihatsu terios', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'silverado', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'hyundai galloper', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'fiat regatta', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,plain_text,Ayacucho,Ayacucho,Buenos Aires Interior,XXXXXXXXXXXXXXX,FALSE,TRUE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '60297', 'value_name': 'Toyota'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '63613', 'value_name': 'Hilux'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '2451646', 'value_name': '2019'}]",TRUE,FALSE,TRUE,TRUE,FALSE,0.92,,,X
169968798,car_dealer,silver,3900000,ARS,MLA1394000128,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'autos electricos', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'ford raptor', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'suzuki vitara', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'celta', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'chevrolet captiva', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'suzuki grand vitara', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'ford ecosport 2017', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,plain_text,Pilar,La Lonja,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,TRUE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '60279', 'value_name': 'Peugeot'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '5246', 'value_name': '308'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '460382', 'value_name': '2018'}]",TRUE,FALSE,TRUE,TRUE,FALSE,0.35,,,X
179398266,car_dealer,silver,31500,USD,MLA1388340734,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'toyota hilux', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'suzuki swift', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'fiat ducato', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'renault symbol', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'nissan np300', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'toyota 4runner', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'econoline', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,plain_text,Capital Federal,Barracas,Capital Federal,XXXXXXXXXXXXXXX,FALSE,TRUE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '60279', 'value_name': 'Peugeot'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '9301', 'value_name': '208'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '8197742', 'value_name': '2021'}]",TRUE,FALSE,TRUE,TRUE,FALSE,0.92,,,X
179398266,car_dealer,silver,43500,USD,MLA1388400352,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'daewoo', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'renault captur', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'chevrolet prisma', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'mitsubishi outlander', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'camionetas usadas', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'vitara', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'mustang', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,none,Capital Federal,Barracas,Capital Federal,XXXXXXXXXXXXXXX,FALSE,TRUE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '60297', 'value_name': 'Toyota'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '389608', 'value_name': 'SW4'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '2451646', 'value_name': '2019'}]",TRUE,FALSE,TRUE,TRUE,FALSE,0.92,,,X
179398266,car_dealer,silver,15000,USD,MLA1388425526,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'toyota rav4', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'dodge ram', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'f150', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'pt cruiser', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'vito', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'gacel', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'f150 raptor', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,plain_text,Capital Federal,Barracas,Capital Federal,XXXXXXXXXXXXXXX,FALSE,TRUE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '60279', 'value_name': 'Peugeot'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '5246', 'value_name': '308'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '460382', 'value_name': '2018'}]",TRUE,FALSE,TRUE,TRUE,FALSE,0.92,,,X
169968798,car_dealer,silver,27999,USD,MLA1382750436,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'daewoo', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'renault captur', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'chevrolet prisma', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'mitsubishi outlander', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'camionetas usadas', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'vitara', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'mustang', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,none,Pilar,La Lonja,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,FALSE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '1138', 'value_name': 'Mitsubishi'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '67950', 'value_name': 'Outlander'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '423562', 'value_name': '2016'}]",TRUE,FALSE,TRUE,TRUE,FALSE,,,,X
31089505,car_dealer,silver,48900,USD,MLA1363292369,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'dodge journey', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'ram 1500', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'vento', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'hyundai tucson 2008', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'peugeot boxer', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'autos automaticos', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'corolla 2021', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,none,San Isidro,Acassuso,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,FALSE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '66352', 'value_name': 'BMW'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '17108', 'value_name': 'X4'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '423562', 'value_name': '2016'}]",TRUE,FALSE,TRUE,TRUE,FALSE,,,,X
1013890474,car_dealer,silver,25900,USD,MLA1363235683,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'toyota yaris', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'nissan march', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'dakota', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'toyota hilux 4x4', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'dodge ram 2500', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'dodge dakota', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'jeep renegade usado', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,none,Pilar,Pilar,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,TRUE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '1089', 'value_name': 'Hyundai'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '84809', 'value_name': 'Tucson'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '436694', 'value_name': '2017'}]",TRUE,FALSE,TRUE,TRUE,FALSE,0.92,,,X
31089505,car_dealer,silver,199900,USD,MLA1373038882,MLA1744,classified,"['MLA1743', 'MLA1744']",motors,used,gold_premium,active,[],FALSE,new,"{'seo_experiments': {'status': 'success', 'experiment_list': [{'id': 'vpp_ping', 'is_enabled': False, 'is_active': False, 'should_apply': False, 'group': 'Control', 'executed_successfully': True}]}, 'seo_top_keywords': [{'keyword': 'c4', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'chevrolet sonic', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'renault fluence', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'corsa', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'chevrolet luv', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'ford ranger 2008', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}, {'keyword': 'h1', 'keyword_source': 'EVERGREEN_KEYWORDS', 'keyword_category_id': 'MLA1744'}]}",MLA-CARS_AND_VANS,plain_text,San Isidro,Acassuso,Bs.As. G.B.A. Norte,XXXXXXXXXXXXXXX,FALSE,FALSE,FALSE,TRUE,FALSE,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '40661', 'value_name': 'Audi'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '1046555', 'value_name': 'R8 Coupé'}, {'id': 'VEHICLE_YEAR', 'name': 'Año', 'value_id': '436698', 'value_name': '2011'}]",TRUE,FALSE,TRUE,TRUE,FALSE,,,,X
